Date,AdaniPorts,Ambuja,Apollo,AxisBank,Bajaj,BoB,Bata,BlueStar,Camlin,Castrol,Cipla,Deccan Gold,GreavesCotton,Fortis,Glenmark,GodfreyPhillips,Godrej,HCLTech,HDFCbank,Hindalco,HindustanPetrol,Imagica,Infosys,IRCTC,ITC,Kajaria,Kalyan,Linc,Lux,Max,AndhraPaper,Nerolac,ONGC,Panasonic,Patanjali,Timex,Raymond,Reliance,Siemens,SBI,SteelAuth,sunPharma,TataComm,TataSteel,Titan,Ultramarine,Wipro,Wonderla,YesBank,Nilkamal
28-Jul-21,669.3,410,222.9,738.8,1115,80.15,1729.05,855,71.25,141,924.4,22.65,163.4,258.8,590.1,1059.8,545,992.85,1436,420.55,271.1,8.81,1604.3,2300,209,996.75,72.85,199.4,4117,278,253.5,617.05,115,312,1101.15,44.85,450,2060.1,1962.65,430.5,130.5,689,1361.85,1333.8,1729.05,367.6,591.4,244.45,13.05,2530.05
27-Jul-21,685,410,222.65,752.5,1152,80,1739.75,851,73.4,143.5,953.7,23.3,169,248,635,1063.05,555.85,1002,1436,401.15,273,9.15,1605,2328.95,212,1007.75,71.8,202.35,4500,267.5,246.1,623.1,115,284.1,1099,42.75,448.4,2079,1984.1,424.5,131,705,1349,1312.1,1739.75,371.95,589.6,239,13.38,2604.75
26-Jul-21,680,405,227,756.05,1138.95,80,1710,851,73.5,144.95,948.5,24.5,169.9,242.9,649.9,1059,548.25,993,1434.75,391.85,277,8.62,1590.45,2326.8,215.8,1002,72,203.05,4140,284,246.9,627,115.4,288.2,1082,38.85,449,2110,1970,428.75,127.4,699,1375,1285.2,1710,361.95,599.15,252.1,14.05,2512.3
23-Jul-21,700.95,405,227,749.75,1080,80.5,1717,853.05,72.1,142.7,950.3,25.75,165.5,242,671.95,1046.95,555.75,983.2,1450.8,395.85,276.65,8.31,1590,2359,207.3,977,74,198.75,3940,282,247.05,625,116.5,291,1119.75,38.4,457.25,2135,1996.1,423.4,127,687,1360,1279.5,1717,359,586.1,251.95,13.06,2568.35
22-Jul-21,673,405.9,222.35,749,1064,80,1681,847,71.25,141.7,951.5,27.1,162.2,239.4,670,1060,556,972.1,1458,390.5,275.4,8.4,1556,2405,207,996.15,73.85,196.05,3746.2,263.9,246,630,114.3,288.95,1140.2,37,464,2111.2,1963.6,424.3,124.2,680,1390,1246,1681,359.9,576,256.1,13.05,2491.45
20-Jul-21,656.3,392,225.35,755.5,1039,80,1679.8,865,72.95,144,978,28.5,166,237.25,682,1049.5,552,991,1450,397.15,273.5,8.85,1538,2438,208.2,1005,72.15,206,3673.5,265,255.05,605,112.15,285.15,1116.9,39.75,469.4,2097.35,1973.35,426.2,127,690,1379.5,1270.5,1679.8,362.8,576.4,242.95,13.23,2500.05
19-Jul-21,687,382,230.05,750,1025.1,81.65,1683.05,865,72.6,141.65,974.7,29.95,167.95,240.95,680,1037.95,538.15,1008,1491,400,270,8.5,1551,2395,207.35,1003.75,74.35,200.7,3641.55,269.95,251.05,600,115.05,291,1122.5,37.55,463.15,2104,2021.35,423.5,126.5,679.7,1365,1265.05,1683.05,366.05,574,236,13.31,2505.35
16-Jul-21,700,388.8,234,775,1042,84.4,1700,858.15,73.7,143.5,974.55,33.4,173.85,241.5,658,1060,565,1040,1522,403.8,267.1,8.3,1580,2271,207.6,996.7,75.95,205.85,3655,267.45,244.35,608.95,117.5,290.95,1119,38.95,445,2085,2037.95,431.7,127.45,685,1405.1,1264.9,1700,381.8,580,248.85,13.59,2538.85
15-Jul-21,700,375,237.8,772,1052,84.5,1708.9,872,73.7,144.5,977.65,33.65,177.85,241.9,661,1055,566,992.1,1506.2,391.85,270.15,8.15,1554,2270,204.9,986,76.65,200.05,3701.75,273.85,266.25,599.05,119.9,290.95,1127.85,38.7,451.5,2096,2012.15,432.05,124.8,687.9,1405,1249,1708.9,376.15,562.8,254.05,13.09,2545
14-Jul-21,706.95,371.45,237,770,1047,84.95,1725,875,73.95,143.5,962,33.1,177.3,239.1,659,1061,565.3,965,1502,392.3,270.95,8.16,1550.4,2284,201.6,992.6,77,206,3670.25,273.2,268.9,602,120.6,287,1154,37.8,460,2102.7,2007.25,429.2,125.4,682.1,1360,1233.95,1725,384.9,527.85,258,13.02,2452
13-Jul-21,720,375,232,757,1038.5,84.5,1724,862.05,74.7,143.9,964,33.3,169.25,238,660.3,1030.95,574,979.3,1495.05,389.2,272.6,8.17,1559,2270,201.6,997,77,197.95,3688,279.7,272.55,604.85,119.3,287,1085.1,39.7,440,2100,2015,429.6,125.95,669.55,1355.6,1238,1724,374.25,528.8,257.5,13.11,2343.7
12-Jul-21,733,363.65,231,751.1,1032,84.4,1722.25,860,75.25,143.05,963,33.9,170.5,239.8,671,1015,560,977.85,1505,390.1,279.05,7.91,1572,2233.8,202,996.6,77.05,194,3739.25,284.9,278,615,118.55,287.7,1130,37.9,418.4,2081.8,2010,427.25,126.5,668,1335,1250,1722.25,365.9,531.7,256,13.28,2346.25
09-Jul-21,712.9,361,226.85,752,1048.5,83.5,1735,859.5,74.4,145.55,951,34.4,167.15,240.25,646.25,1009,550.05,969,1516,381.05,284.15,8.35,1557,2199,202,970,77.9,187,3704.2,286.5,265.3,608,116.85,281,1050,37,415.25,2086.9,2011,424.85,123.05,667,1345,1192,1735,357.4,528,261.8,13.39,2323.6
08-Jul-21,724,358,231,762,1052.95,86.4,1728.55,871.5,75.5,146.1,966,34.8,166.6,246.4,660,1000.9,557.1,979,1527,393.5,285,8.13,1569,2205,203.75,963,79.5,199.25,3778.5,284.8,282.65,618.8,119.85,282.5,1068,37.8,418.15,2115,2015,433.2,128.95,680,1353,1224.95,1728.55,363.15,535,254.8,13.33,2345
07-Jul-21,716.8,355.4,231,758,1048,85,1767.45,846.15,72.8,149.45,966.1,34.4,169.85,246.8,649,985.65,565,970,1539.95,384.9,306.8,8.45,1568,2166,202.55,990,77.7,195.9,3765,284.9,267,619.9,120.15,281.15,1080.05,38.35,424.7,2126.35,2031.55,429.9,123.25,669.95,1379.45,1166.75,1767.45,363.7,533,254.95,13.38,2282.3
06-Jul-21,711.1,340.25,230,759,1058.95,86.6,1753,873,78,147,974.8,36,174.8,249.4,662.25,995,551.55,980,1503.4,389.15,307.35,8.01,1575.9,2191.1,203.25,975.65,76.7,195,3724.4,281.5,269.4,585.6,122.65,285,1110,38,418.7,2150,2043.95,432.15,126.7,679.9,1370,1157.5,1753,370,536.35,230.5,13.48,2300
05-Jul-21,718,339.05,230,754.2,1056,85.3,1763,821.5,76.9,142.85,980,36.75,173.7,249.2,667,972.6,575.05,987.6,1484.15,378.3,299.95,8.23,1571.75,2094,202.65,985,78.6,200,3738.85,279.4,253.4,574.25,118.7,289.4,1133,37.95,411.6,2137.8,2040,426.6,125,686.4,1339,1150,1763,356.4,542,217.4,13.58,2295
02-Jul-21,705.6,342.9,228.15,746.55,1025.05,86.3,1748,815.9,67.5,143.2,980.1,33.9,160,249,653.1,994.2,572.65,984.7,1490,378.5,298.75,8.5,1562.5,2053.85,203.9,990,76,199.3,3780.05,264,247,574,119.8,285,1121,36.5,414,2099.9,2021,421,127.9,686,1338.5,1165,1748,344.85,540.4,215.25,13.6,2253
01-Jul-21,339.25,227.35,749.8,1038.95,86.4,1738,817.25,66.9,144.9,980,32,161.9,244,652.8,987.65,579.95,985.5,1501.6,373.5,295.8,8.5,1582,2053,203,973,78.25,190.6,3599.95,257.4,256.65,568,118,284.9,1176,38.95,414,2114.1,2022.15,420,131.8,675.5,1308,1170.05,1738,338.95,545.65,220,13.59,2289.5,
